ID,predicted_price
PU-840,2.0942461
PU-841,4.770597
PU-842,2.4598155
PU-843,1.7719324
PU-844,4.50836
PU-845,3.0217345
PU-846,1.3646988
PU-847,1.0468665
PU-848,1.4081233
PU-849,1.2323592
PU-850,1.235477
PU-851,2.2347958
PU-852,2.3082893
PU-853,4.0720677
PU-854,2.2369757
PU-855,1.4105169
PU-856,1.0658953
PU-857,4.1368546
PU-858,0.9629095
PU-859,1.2940271
PU-860,1.4816577
PU-861,3.7159035
PU-862,2.1095154
PU-863,0.9996866
PU-864,1.0871798
PU-865,0.9986185
PU-866,2.5318022
PU-867,0.9277383
PU-868,1.8736653
PU-869,1.6931891
PU-870,6.8443766
PU-871,3.0379894
PU-872,1.0313417
PU-873,1.9734877
PU-874,2.193602
PU-875,3.9189572
PU-876,2.2221296
PU-877,1.8820732
PU-878,1.753377
PU-879,1.0107743
PU-880,1.8805345
PU-881,1.0478568
PU-882,2.8211489
PU-883,2.9799435
PU-884,1.7405661
PU-885,3.6876483
PU-886,1.0357997
PU-887,2.0441165
PU-888,2.0052447
PU-889,0.839813
PU-890,1.2758075
PU-891,1.7647678
PU-892,3.7912145
PU-893,1.2589403
PU-894,3.3363087
PU-895,1.8709058
PU-896,2.645928
PU-897,1.4444939
PU-898,1.0824337
PU-899,1.8803674
PU-900,1.174624
PU-901,1.9647479
PU-902,3.689208
PU-903,1.0146804
PU-904,1.92916
PU-905,2.3896587
PU-906,1.5337433
PU-907,1.2085207
PU-908,4.209412
PU-909,1.3810438
PU-910,1.5777926
PU-911,1.5263976
PU-912,3.1023922
PU-913,1.5260129
PU-914,1.3684841
PU-915,1.686622
PU-916,2.6561291
PU-917,1.0803263
PU-918,0.93503594
PU-919,1.4881482
PU-920,1.928721
PU-921,1.4614438
PU-922,1.5240612
PU-923,1.127831
PU-924,1.6550072
PU-925,1.9437044
PU-926,3.566198
PU-927,0.9944129
PU-928,4.9163833
PU-929,3.7445374
PU-930,1.5466585
PU-931,1.7666675
PU-932,1.0206473
PU-933,3.8836324
PU-934,1.5787514
PU-935,2.1685207
PU-936,1.2978526
PU-937,1.09939
PU-938,2.4004138
PU-939,2.8901932
PU-940,2.5710735
PU-941,1.8482771
PU-942,2.6084113
PU-943,1.5350024
PU-944,3.7038894
PU-945,1.9141431
PU-946,2.6212277
PU-947,1.6408694
PU-948,0.9017133
PU-949,3.2196155
PU-950,0.89825165
PU-951,2.384185
PU-952,0.8533874
PU-953,1.2966038
PU-954,2.326626
PU-955,1.4315097
PU-956,3.4166439
PU-957,1.2986475
PU-958,2.1950078
PU-959,3.9441712
PU-960,1.9472077
PU-961,2.4487798
PU-962,2.2190454
PU-963,1.6187598
PU-964,1.5400494
PU-965,2.3885417
PU-966,2.0632915
PU-967,1.4236797
PU-968,1.4491454
PU-969,1.9277295
PU-970,1.3284563
PU-971,2.6766715
PU-972,2.817013
PU-973,2.166662
PU-974,1.6035739
PU-975,3.0379899
PU-976,1.2620853
PU-977,2.4842513
PU-978,3.605736
PU-979,1.6864854
PU-980,2.5094826
PU-981,3.5297015
PU-982,1.2325273
PU-983,3.008067
PU-984,3.8173943
PU-985,1.9267627
PU-986,2.0636294
PU-987,1.5486438
PU-988,4.450182
PU-989,2.777422
PU-990,1.6532352
PU-991,2.2804327
PU-992,1.2610856
PU-993,1.938112
PU-994,1.4522401
PU-995,3.8130171
PU-996,2.1224282
PU-997,1.7500049
PU-998,1.4082778
PU-999,1.6556954
PU-1000,1.0279249
PU-1001,1.3860196
PU-1002,1.7671396
PU-1003,2.8999074
PU-1004,1.062057
PU-1005,2.774467
PU-1006,3.7196229
PU-1007,1.7013642
PU-1008,2.0293403
PU-1009,0.9724719
PU-1010,1.0108773
PU-1011,1.0673251
PU-1012,2.6254787
PU-1013,1.9286445
PU-1014,1.6913625
PU-1015,1.0305297
PU-1016,2.4556186
PU-1017,1.8486688
PU-1018,0.83864343
PU-1019,2.1376624
PU-1020,2.936416
PU-1021,0.985382
PU-1022,2.6285982
PU-1023,1.0231651
PU-1024,1.4786977
PU-1025,1.535217
PU-1026,1.2843375
PU-1027,0.89639926
PU-1028,2.4753094
PU-1029,2.0399387
PU-1030,1.8518662
PU-1031,1.3303492
PU-1032,2.9273765
PU-1033,1.4731952
PU-1034,2.4254613
PU-1035,4.6454787
PU-1036,1.633204
PU-1037,3.689208
PU-1038,0.9239109
PU-1039,3.8513634
PU-1040,1.100993
PU-1041,1.3883688
PU-1042,1.945968
PU-1043,2.1217685
PU-1044,1.6758229
PU-1045,1.4733866
PU-1046,1.5399811
PU-1047,1.0869647
PU-1048,2.665219
PU-1049,1.190843
PU-1050,4.014093
PU-1051,2.278197
PU-1052,1.4785706
PU-1053,2.456004
PU-1054,1.968709
PU-1055,1.5873507
PU-1056,1.6244738
PU-1057,1.3503375
PU-1058,1.7014273
PU-1059,1.5958259
PU-1060,1.9581277
PU-1061,1.4877397
PU-1062,3.0808086
PU-1063,1.4871101
PU-1064,1.1643043
PU-1065,1.3111109
PU-1066,2.0856707
PU-1067,1.0843551
PU-1068,1.4348521
PU-1069,2.2939687
PU-1070,1.230222
PU-1071,1.7400537
PU-1072,1.5210303
PU-1073,1.8570803
PU-1074,3.219699
PU-1075,0.9906097
PU-1076,2.2869844
PU-1077,1.2203972
PU-1078,3.2546937
PU-1079,1.150681
PU-1080,1.0109868
PU-1081,1.2147884
PU-1082,5.656057
PU-1083,1.425638
PU-1084,1.0552597
PU-1085,1.8021768
PU-1086,2.0450706
PU-1087,1.199422
PU-1088,3.5275743
PU-1089,2.073757
PU-1090,2.201666
PU-1091,2.0638328
PU-1092,4.415588
PU-1093,2.1956925
PU-1094,1.1142374
PU-1095,0.7875854
PU-1096,2.0301735
PU-1097,2.2723036
PU-1098,2.309642
PU-1099,1.34906
PU-1100,3.2469575
PU-1101,2.4837737
PU-1102,1.2141907
PU-1103,0.99344116
PU-1104,1.5088481
PU-1105,1.6030923
PU-1106,2.63172
PU-1107,1.4642849
PU-1108,2.362809
PU-1109,1.1115494
PU-1110,1.1973482
PU-1111,4.425901
PU-1112,1.3339951
PU-1113,2.4413311
PU-1114,1.6838368
PU-1115,2.2993484
PU-1116,1.8402842
PU-1117,1.8161082
PU-1118,4.343165
PU-1119,0.86134076
PU-1120,2.948806
PU-1121,1.2024772
PU-1122,2.1808057
PU-1123,1.018436
PU-1124,1.6671369
PU-1125,1.397381
PU-1126,1.7399727
PU-1127,4.356547
PU-1128,2.7013097
PU-1129,1.8977305
PU-1130,1.3529042
PU-1131,1.2477849
PU-1132,1.8010381
PU-1133,1.6052765
PU-1134,0.77324015
PU-1135,1.9493377
PU-1136,1.2215317
PU-1137,2.773919
PU-1138,1.6411697
PU-1139,1.9209179
PU-1140,1.8380251
PU-1141,2.548195
PU-1142,1.7892445
PU-1143,3.277568
PU-1144,0.9447586
PU-1145,1.5406617
PU-1146,3.3041203
PU-1147,2.6205409
PU-1148,1.7140822
PU-1149,1.4263316
PU-1150,2.0885391
PU-1151,2.9303591
PU-1152,1.7153244
PU-1153,4.555458
PU-1154,1.8176175
PU-1155,1.1293981
PU-1156,2.529702
PU-1157,1.3300585
PU-1158,1.1315227
PU-1159,2.101372
PU-1160,2.8002815
PU-1161,2.3924298
PU-1162,1.7538234
PU-1163,2.8021095
PU-1164,2.5340834
PU-1165,2.5913057
PU-1166,1.2801776
PU-1167,0.9018169
PU-1168,1.0713754
PU-1169,2.2236586
PU-1170,2.1568458
PU-1171,1.757155
PU-1172,4.272307
PU-1173,1.7084761
PU-1174,1.1650008
PU-1175,1.5566337
PU-1176,1.879242
PU-1177,1.7940769
PU-1178,2.5935977
PU-1179,2.1672401
PU-1180,0.79184157
PU-1181,4.490845
PU-1182,1.9059665
PU-1183,2.0243762
PU-1184,3.7410023
PU-1185,3.0853927
PU-1186,1.6188812
PU-1187,2.107398
PU-1188,2.1330085
PU-1189,1.8780446
PU-1190,1.768824
PU-1191,1.7395391
PU-1192,1.6601044
PU-1193,1.6268713
PU-1194,1.3450884
PU-1195,1.9745344
PU-1196,3.251041
PU-1197,2.0356927
PU-1198,2.0782692
PU-1199,1.7626274
PU-1200,1.6904062
PU-1201,1.422367
PU-1202,1.082994
PU-1203,1.0822394
PU-1204,1.3664927
PU-1205,1.0585697
PU-1206,2.3583708
PU-1207,0.8502089
PU-1208,3.2965865
PU-1209,4.177686
PU-1210,2.1499667
PU-1211,4.295353
PU-1212,1.6874385
PU-1213,3.014738
PU-1214,1.9463294
PU-1215,1.4148915
PU-1216,2.0368629
PU-1217,1.7501984
PU-1218,3.1891215
PU-1219,3.2390761
PU-1220,0.87241864
PU-1221,1.0693151
PU-1222,0.8340397
PU-1223,1.1057603
PU-1224,3.107245
PU-1225,1.8370869
PU-1226,1.4027346
PU-1227,1.7901069
PU-1228,1.4923072
PU-1229,3.4240136
PU-1230,1.2800483
PU-1231,1.3641497
PU-1232,1.3155138
PU-1233,0.81601983
PU-1234,1.5289199
PU-1235,2.955886
PU-1236,1.3609519
PU-1237,1.6108506
PU-1238,2.3353739
PU-1239,2.8937917
PU-1240,1.0469077
PU-1241,2.3825996
PU-1242,1.5068609
PU-1243,0.577232
PU-1244,3.5926838
PU-1245,0.7159636
PU-1246,1.481303
PU-1247,1.0833642
PU-1248,1.427438
PU-1249,1.8005443
PU-1250,2.8147907
PU-1251,1.1292459
PU-1252,2.4441602
PU-1253,1.4596925
PU-1254,1.791013
PU-1255,1.7260356
PU-1256,0.8611335
PU-1257,3.841369
PU-1258,1.6603658
PU-1259,3.2780104
PU-1260,1.054452
PU-1261,2.9375982
PU-1262,1.2090548
PU-1263,1.1443098
PU-1264,2.3455825
PU-1265,1.7722651
PU-1266,1.735853
PU-1267,1.2993194
