ID,predicted_price
PR-147,6.0168037
PR-148,3.9214911
PR-149,1.9628628
PR-150,3.148928
PR-151,3.225054
PR-152,2.6820774
PR-153,2.495087
PR-154,1.9929813
PR-155,3.2961597
PR-156,2.693957
PR-157,1.4103694
PR-158,2.4527478
PR-159,0.787281
PR-160,1.7369577
PR-161,0.9494802
PR-162,2.370161
PR-163,1.3088106
PR-164,1.9189858
PR-165,1.4489588
PR-166,1.89227
PR-167,4.0501194
PR-168,0.86909837
PR-169,2.2670677
PR-170,4.1958637
PR-171,1.2794827
PR-172,1.4151636
PR-173,4.2435484
PR-174,1.9550916
PR-175,1.9287393
PR-176,1.5093699
PR-177,1.2578127
PR-178,2.5093474
PR-179,1.5756481
PR-180,1.4445717
PR-181,3.029125
PR-182,1.4911308
PR-183,1.6895235
PR-184,1.2901232
PR-185,2.0259733
PR-186,2.52799
PR-187,3.4340155
PR-188,1.6931148
PR-189,1.4026335
PR-190,3.139809
PR-191,1.533611
PR-192,3.907415
PR-193,1.4595206
PR-194,2.4954298
PR-195,1.0560545
PR-196,1.1601505
PR-197,1.7055635
PR-198,1.1242282
PR-199,1.9239501
PR-200,1.4595621
PR-201,2.5256336
PR-202,1.7272974
PR-203,0.9904875
PR-204,1.2114171
PR-205,1.2497001
PR-206,1.8099893
PR-207,1.2212993
PR-208,1.7689745
PR-209,1.0593153
PR-210,2.0125072
PR-211,2.039712
PR-212,0.94434315
PR-213,2.2466273
PR-214,2.4678726
PR-215,3.0978732
PR-216,1.8812277
PR-217,1.579169
PR-218,1.1140349
PR-219,2.588866
PR-220,3.1221964
PR-221,1.7853178
PR-222,3.5712252
PR-223,2.6488907
PR-224,1.5102457
PR-225,1.3777193
PR-226,2.6709657
PR-227,1.3695016
PR-228,1.5439389
PR-229,1.4180809
PR-230,1.8077934
PR-231,0.7446786
PR-232,4.3272905
PR-233,2.4219253
PR-234,3.1805847
PR-235,1.4613329
PR-236,4.1462026
PR-237,1.3937762
PR-238,1.2678226
PR-239,2.2595105
PR-240,2.9332898
PR-241,1.6341519
PR-242,0.7532532
PR-243,1.6375408
PR-244,2.1437085
PR-245,2.244719
PR-246,1.5061319
PR-247,0.92571425
PR-248,4.610245
PR-249,2.121237
PR-250,5.9119673
PR-251,3.7864106
PR-252,1.3861203
PR-253,1.1709247
PR-254,1.8169739
PR-255,1.2776067
PR-256,3.5644116
PR-257,4.9863896
PR-258,2.803197
PR-259,3.052936
PR-260,0.94567335
PR-261,0.8272656
PR-262,3.3288376
PR-263,1.8186891
PR-264,1.378409
PR-265,2.5577812
PR-266,1.5855826
PR-267,0.9437594
PR-268,1.7482665
PR-269,1.3206153
PR-270,2.2933166
PR-271,1.1469425
PR-272,3.6399362
PR-273,1.9424425
PR-274,1.2864366
PR-275,1.8469493
PR-276,2.0585604
PR-277,2.8751597
PR-278,2.3080893
PR-279,1.5041014
PR-280,0.95061034
PR-281,4.387569
PR-282,1.2174569
PR-283,4.0975757
PR-284,3.8788433
PR-285,1.8330933
PR-286,1.2149706
PR-287,2.0976844
PR-288,1.4975804
PR-289,2.1664789
PR-290,4.2639623
PR-291,1.5074472
PR-292,1.7929151
PR-293,4.321573
PR-294,2.7614253
PR-295,1.432849
PR-296,2.630679
PR-297,3.4339404
PR-298,1.0853078
PR-299,1.9464788
PR-300,3.200919
PR-301,3.0522106
PR-302,1.9110607
PR-303,1.1126492
PR-304,3.9968655
PR-305,0.72141427
PR-306,2.085212
PR-307,4.106825
PR-308,5.09729
PR-309,0.7811211
PR-310,2.0047493
PR-311,1.8438517
PR-312,6.21455
PR-313,2.8645163
PR-314,4.4438105
PR-315,3.2320242
PR-316,1.6720426
PR-317,3.699858
PR-318,1.4261358
PR-319,1.5949255
PR-320,0.91023046
PR-321,2.1046793
PR-322,2.9766636
PR-323,1.2199485
PR-324,1.2224507
PR-325,1.0261853
PR-326,1.5091143
PR-327,1.4981854
PR-328,1.6192265
PR-329,0.969841
PR-330,2.7406316
PR-331,2.158213
PR-332,1.2943147
PR-333,1.0962052
PR-334,1.6089418
PR-335,1.4327192
PR-336,1.627829
PR-337,1.5897728
PR-338,2.0288315
PR-339,1.5831054
PR-340,1.3379341
PR-341,1.4772974
PR-342,1.8541057
PR-343,1.4172454
PR-344,1.878529
PR-345,2.4617553
PR-346,3.5362165
PR-347,1.4670222
PR-348,2.9629135
PR-349,3.2865298
PR-350,2.245101
PR-351,1.9060154
PR-352,0.7807938
PR-353,2.825068
PR-354,1.8973969
PR-355,1.9154611
PR-356,2.1974926
PR-357,2.1105728
PR-358,1.536267
PR-359,2.9866788
PR-360,2.3894415
PR-361,1.4644424
PR-362,1.7599785
PR-363,1.0804232
PR-364,1.0776076
PR-365,4.051962
PR-366,0.9191078
PR-367,2.4639077
PR-368,1.6762958
PR-369,3.1571906
PR-370,0.81575716
PR-371,1.6388429
PR-372,1.3456731
PR-373,1.8952036
PR-374,2.573355
PR-375,1.1317027
PR-376,0.95862657
PR-377,2.2432923
PR-378,2.1768253
PR-379,0.97796345
PR-380,1.6069493
PR-381,2.0955253
PR-382,1.4659902
PR-383,2.4023545
PR-384,1.6564145
PR-385,2.0348032
PR-386,2.5323658
PR-387,4.2533298
PR-388,1.1181325
PR-389,1.6616987
PR-390,1.1210462
PR-391,2.8444583
PR-392,1.803206
PR-393,1.9161302
PR-394,2.732709
PR-395,3.3049645
PR-396,1.1322448
PR-397,2.1103153
PR-398,2.0544856
PR-399,1.9744185
PR-400,2.6256025
PR-401,1.4361349
PR-402,2.0631864
PR-403,0.94357884
PR-404,1.0530142
PR-405,2.3942761
PR-406,1.0792204
PR-407,1.4946113
PR-408,1.2216306
PR-409,1.787403
PR-410,5.0005493
PR-411,3.1028602
PR-412,1.4337667
PR-413,1.3139625
PR-414,1.1283053
PR-415,2.6539931
PR-416,3.388701
PR-417,1.4700181
PR-418,2.0454366
PR-419,1.7034978
PR-420,1.6438862
PR-421,1.0177441
PR-422,0.8336266
PR-423,1.2243805
PR-424,0.6623447
PR-425,2.093456
PR-426,3.7283416
PR-427,4.0557976
PR-428,2.624326
PR-429,2.589792
PR-430,1.7555051
PR-431,2.9400184
PR-432,3.0685332
PR-433,1.419306
PR-434,4.234179
PR-435,2.9435022
PR-436,4.231933
PR-437,2.2385256
PR-438,2.7220213
PR-439,1.6169573
PR-440,0.7347994
PR-441,2.0955544
PR-442,1.6519543
PR-443,3.9410088
PR-444,2.5929196
PR-445,3.3844912
PR-446,3.59915
PR-447,0.72629344
PR-448,4.4023147
PR-449,2.6558108
PR-450,1.1585047
PR-451,1.3650266
PR-452,2.0339544
PR-453,1.7836654
PR-454,1.7847581
PR-455,1.3138055
PR-456,1.4441979
PR-457,1.0165063
PR-458,1.1812878
PR-459,0.9407225
PR-460,1.1789436
PR-461,1.1342878
PR-462,3.7278543
PR-463,4.308802
PR-464,1.6212205
PR-465,0.9922362
PR-466,3.6702077
PR-467,1.5081352
PR-468,0.9250566
PR-469,1.5132954
PR-470,1.395325
PR-471,2.4760559
PR-472,0.6823787
PR-473,1.9060147
PR-474,1.8542658
PR-475,1.8116322
PR-476,1.6291736
PR-477,4.209186
PR-478,1.4989862
PR-479,1.2529373
PR-480,4.456854
PR-481,1.752168
PR-482,1.3598727
PR-483,2.3977644
PR-484,3.9416122
PR-485,1.9899656
PR-486,1.1087162
PR-487,2.6791172
PR-488,2.4215963
PR-489,0.86408675
PR-490,1.2431399
PR-491,1.826796
PR-492,3.5000396
PR-493,1.1478533
PR-494,2.172666
PR-495,1.7139513
PR-496,2.4465935
PR-497,3.877876
PR-498,1.1230551
PR-499,1.8079658
PR-500,3.1857553
PR-501,1.6698146
PR-502,1.3507204
PR-503,1.9054614
PR-504,1.7089634
PR-505,1.5209411
PR-506,1.038005
PR-507,1.7174397
PR-508,0.8699713
PR-509,1.9425125
PR-510,2.1434689
PR-511,1.6491715
PR-512,1.4838363
PR-513,1.339195
PR-514,2.0768254
PR-515,1.8129021
PR-516,3.2302835
PR-517,1.3558748
PR-518,0.9700165
PR-519,2.5052853
PR-520,5.660046
PR-521,1.1592393
PR-522,1.3738263
PR-523,1.6014993
PR-524,4.164511
PR-525,1.7019205
PR-526,4.1110787
PR-527,1.1572907
PR-528,1.5293236
PR-529,1.6409707
PR-530,1.4937375
PR-531,1.1574684
PR-532,1.4346863
PR-533,1.5142398
PR-534,3.5380623
PR-535,2.6733983
PR-536,0.97314304
PR-537,4.171116
PR-538,1.8121327
PR-539,0.68026453
PR-540,2.4977887
PR-541,2.5173168
PR-542,2.1601834
PR-543,2.3439677
PR-544,4.2626834
PR-545,1.027296
PR-546,3.5929406
PR-547,3.5700612
PR-548,4.171914
PR-549,2.7399728
PR-550,1.8613346
PR-551,3.9743245
PR-552,2.567747
PR-553,0.9294333
PR-554,1.4033476
PR-555,1.6491667
PR-556,0.960119
PR-557,3.3337395
PR-558,1.4208913
PR-559,1.7788701
PR-560,3.3344111
PR-561,2.4845362
PR-562,1.0365145
PR-563,1.1296009
PR-564,5.116221
PR-565,0.98767996
PR-566,1.9995269
PR-567,2.7304163
PR-568,1.4999177
PR-569,2.3744154
PR-570,1.3001653
PR-571,3.5691326
PR-572,1.7809784
PR-573,3.782384
PR-574,1.0915198
PR-575,2.4701881
PR-576,1.3622242
PR-577,4.3215084
PR-578,2.1039662
PR-579,1.4925652
PR-580,1.6103774
PR-581,1.2870995
PR-582,1.647448
PR-583,1.3073184
PR-584,3.3966134
PR-585,1.5501153
PR-586,1.2008284
PR-587,2.1383228
PR-588,2.0370948
PR-589,1.9369096
PR-590,1.1467654
PR-591,0.93877137
PR-592,1.6830676
PR-593,2.0421224
PR-594,0.59944105
PR-595,1.7912784
PR-596,1.6111599
PR-597,1.0962495
PR-598,3.3957698
PR-599,2.3332772
PR-600,2.5681448
PR-601,1.9175451
PR-602,1.0899187
PR-603,0.9540251
PR-604,1.1396065
PR-605,1.5356201
PR-606,2.5416522
PR-607,1.9138906
PR-608,2.6194558
PR-609,1.5380217
PR-610,0.91056186
PR-611,1.7402339
PR-612,3.0853176
PR-613,1.962274
PR-614,3.6401372
PR-615,1.7638445
PR-616,1.2581769
PR-617,0.9977531
PR-618,3.1790965
PR-619,2.3667352
PR-620,1.4728094
PR-621,1.5333087
PR-622,4.748192
PR-623,1.0449542
PR-624,1.5170816
PR-625,2.3305058
PR-626,2.2839942
PR-627,1.6888162
PR-628,1.2273256
PR-629,2.2290146
PR-630,1.5770147
PR-631,1.4680446
PR-632,1.1139754
PR-633,2.2161489
PR-634,1.5966594
PR-635,1.8172187
PR-636,1.7083279
PR-637,2.856217
PR-638,3.2039726
PR-639,2.9755874
PR-640,1.4177438
PR-641,3.3155456
PR-642,0.9584721
PR-643,2.4497027
PR-644,1.0315952
PR-645,2.1773908
PR-646,1.4006207
PR-647,0.99129856
PR-648,1.5341601
PR-649,1.5037289
PR-650,3.4242806
PR-651,1.7649574
PR-652,2.6301532
PR-653,2.117109
PR-654,1.6738546
PR-655,1.0183522
PR-656,3.326116
PR-657,1.5853246
PR-658,2.1701813
PR-659,0.6908191
PR-660,1.4322343
PR-661,2.2201061
PR-662,1.8018689
PR-663,1.9073445
PR-664,1.2157246
PR-665,0.96207845
PR-666,4.051772
PR-667,0.79927385
PR-668,1.1570897
PR-669,1.5976421
PR-670,0.9993389
PR-671,1.3046428
PR-672,1.0112557
PR-673,2.3623707
PR-674,1.5375602
PR-675,4.3049617
PR-676,3.1249204
PR-677,1.8042554
PR-678,3.7931361
PR-679,1.5576425
PR-680,1.2945145
PR-681,3.1321518
PR-682,3.6081073
PR-683,1.7784783
PR-684,1.6423286
PR-685,2.8723528
PR-686,1.4612213
PR-687,1.7778852
PR-688,3.3934324
PR-689,5.169703
PR-690,0.9537253
PR-691,3.1117532
PR-692,2.4004138
PR-693,0.91573465
PR-694,1.5654795
PR-695,1.903609
PR-696,2.269609
PR-697,0.98299295
PR-698,1.4709609
PR-699,1.1263295
PR-700,1.8043898
PR-701,1.432926
PR-702,2.4882553
PR-703,1.322472
PR-704,1.4228089
PR-705,1.1893487
PR-706,2.1889458
PR-707,1.8196324
PR-708,1.6357445
PR-709,3.4635015
PR-710,1.8653635
PR-711,1.6018337
PR-712,1.3662537
PR-713,1.1451766
PR-714,2.7464135
PR-715,2.6070101
PR-716,2.0128345
PR-717,0.93708944
PR-718,1.295095
PR-719,4.103629
PR-720,2.4128945
PR-721,1.2272211
PR-722,2.6915336
PR-723,1.0601243
PR-724,2.190311
PR-725,0.8475438
PR-726,1.4914548
PR-727,1.3231583
PR-728,0.74906325
PR-729,1.5515196
PR-730,1.85304
PR-731,2.7485774
PR-732,2.7093546
PR-733,2.071221
PR-734,1.97905
PR-735,2.0060093
PR-736,3.0195956
PR-737,3.1661582
PR-738,1.3118659
PR-739,1.2472216
PR-740,1.2401599
PR-741,4.3124504
PR-742,1.3718064
PR-743,4.800684
PR-744,1.8849189
PR-745,2.0428643
PR-746,1.8291035
PR-747,1.1912023
PR-748,4.0873322
PR-749,2.4124758
PR-750,1.2737014
PR-751,1.8818154
PR-752,2.1011949
PR-753,1.5936227
PR-754,2.2811968
PR-755,0.8411205
PR-756,1.6534479
PR-757,2.4175577
PR-758,4.0618553
PR-759,5.5690074
PR-760,2.8991776
PR-761,2.5871556
PR-762,1.4904927
PR-763,1.3498688
PR-764,1.5970355
PR-765,0.9608109
PR-766,1.1161281
PR-767,3.8930418
PR-768,2.4076893
PR-769,2.1190283
PR-770,1.3523
PR-771,2.0310054
PR-772,2.0473952
PR-773,3.0732706
PR-774,2.5931141
PR-775,6.227558
PR-776,1.0551656
PR-777,4.0585904
PR-778,1.6165793
PR-779,1.2056676
PR-780,1.605283
PR-781,1.479157
PR-782,1.3780437
PR-783,1.5161861
PR-784,1.5934131
PR-785,1.6079421
PR-786,2.1279378
PR-787,1.4894172
PR-788,1.4026223
PR-789,2.8901932
PR-790,1.8126827
PR-791,0.94264746
PR-792,1.8434725
PR-793,1.1270565
PR-794,1.5942671
PR-795,1.0821561
PR-796,1.7431458
PR-797,2.204509
PR-798,2.1836689
PR-799,1.0065998
PR-800,1.8420912
PR-801,2.047238
PR-802,1.3370541
PR-803,0.90706825
PR-804,1.7165966
PR-805,1.3581145
PR-806,1.9235371
PR-807,1.8661029
PR-808,1.1148787
PR-809,1.2045146
PR-810,0.972543
PR-811,0.75206816
PR-812,1.7133955
PR-813,1.9615756
PR-814,1.170484
PR-815,2.6735485
PR-816,1.0163546
PR-817,0.77052677
PR-818,1.9703653
PR-819,1.6211052
PR-820,1.6148372
PR-821,1.8440163
PR-822,1.1405785
PR-823,1.7055172
PR-824,1.301864
PR-825,1.2366472
PR-826,0.9853486
PR-827,2.043269
PR-828,1.4880401
PR-829,1.578631
PR-830,1.7703778
PR-831,1.6213738
PR-832,0.9318787
PR-833,2.8977437
PR-834,3.537234
PR-835,1.2528094
PR-836,1.2234081
PR-837,1.7894783
PR-838,2.75984
PR-839,0.9359453
PR-840,1.1776074
PR-841,1.2842115
PR-842,1.1330924
PR-843,1.4719809
PR-844,2.3746521
PR-845,2.0262115
PR-846,1.4595073
PR-847,0.8251358
PR-848,4.0166473
PR-849,1.9380553
PR-850,1.426593
PR-851,4.5441875
PR-852,0.90264225
PR-853,1.4400228
PR-854,1.5390894
PR-855,2.4124444
PR-856,2.7989469
PR-857,1.4662398
PR-858,2.673515
PR-859,1.2969805
PR-860,1.8021749
PR-861,2.2547565
PR-862,1.2948192
PR-863,1.8070295
PR-864,1.0699859
PR-865,1.4468675
PR-866,1.0647962
PR-867,0.9628813
PR-868,3.649355
PR-869,0.9990335
PR-870,1.0151889
PR-871,3.4465885
PR-872,2.3542817
PR-873,1.6466582
PR-874,0.9500208
PR-875,1.892728
PR-876,1.0527902
PR-877,2.1043196
PR-878,1.9548216
PR-879,1.4379102
PR-880,1.0881472
PR-881,3.393708
PR-882,2.4307356
PR-883,1.9358869
PR-884,2.109393
PR-885,1.0344477
PR-886,3.6273198
PR-887,4.459989
PR-888,1.6773628
PR-889,1.824651
PR-890,2.3660965
PR-891,1.4790676
PR-892,1.2076727
PR-893,3.4137545
PR-894,1.9922848
PR-895,2.0362458
PR-896,1.4705441
PR-897,2.0524635
PR-898,0.8970738
PR-899,1.4623739
PR-900,1.5152183
PR-901,1.9241369
PR-902,1.3524593
PR-903,1.6590649
PR-904,1.1402131
PR-905,1.2461257
PR-906,1.7630365
PR-907,0.7959153
PR-908,1.2574712
PR-909,3.0120044
PR-910,1.6914836
PR-911,1.9216787
PR-912,1.0886233
PR-913,1.2974155
PR-914,4.109676
PR-915,1.8480859
PR-916,3.149557
PR-917,2.4878352
PR-918,3.0726974
PR-919,2.5069685
PR-920,1.5412915
PR-921,2.8026516
PR-922,0.9920342
PR-923,2.514387
PR-924,1.9472747
PR-925,1.848282
PR-926,2.6729803
PR-927,1.3464677
PR-928,2.062319
PR-929,1.5371196
PR-930,2.6337328
PR-931,1.529974
PR-932,2.1267207
PR-933,1.1251546
PR-934,1.0985652
PR-935,1.1506004
PR-936,1.5659295
PR-937,1.2436188
PR-938,1.9220532
PR-939,4.1506505
PR-940,0.9440534
PR-941,1.2944931
PR-942,3.5378134
PR-943,1.7885976
PR-944,3.5788503
PR-945,3.5025933
PR-946,3.2182891
PR-947,2.4261436
PR-948,2.8773155
PR-949,3.2075486
PR-950,3.9345272
PR-951,2.2994227
PR-952,5.109313
PR-953,2.2107627
PR-954,1.7616044
PR-955,1.8119545
PR-956,1.8874912
PR-957,1.7716951
PR-958,1.2491486
PR-959,2.1673973
PR-960,1.6575851
PR-961,4.133566
PR-962,1.0215477
PR-963,1.6008507
PR-964,2.976917
PR-965,0.9421281
PR-966,4.0618553
PR-967,2.163456
PR-968,1.4089873
PR-969,1.0812757
PR-970,3.7315078
PR-971,1.5967094
PR-972,1.2686621
PR-973,0.9209831
PR-974,1.4089459
PR-975,4.2836766
PR-976,1.649145
PR-977,1.7218634
PR-978,2.4091706
PR-979,1.9333481
PR-980,2.0057075
PR-981,2.3551476
PR-982,1.1059792
PR-983,1.816313
PR-984,1.6414472
PR-985,1.260555
PR-986,2.4258003
PR-987,2.155306
PR-988,1.288659
PR-989,1.3566574
PR-990,1.5223933
PR-991,1.2426924
PR-992,1.7436858
PR-993,1.2051219
PR-994,1.1675848
PR-995,1.3492088
PR-996,3.418487
PR-997,1.6580471
PR-998,3.6243315
PR-999,1.5948863
PR-1000,2.6359315
PR-1001,1.9341766
PR-1002,0.9209831
PR-1003,1.8370287
PR-1004,1.2047374
PR-1005,3.7197344
PR-1006,1.0419874
PR-1007,1.1167363
PR-1008,1.6492106
PR-1009,0.8236481
PR-1010,1.5344625
PR-1011,1.0387518
PR-1012,2.2180533
PR-1013,0.8968265
PR-1014,3.5581656
PR-1015,2.700994
PR-1016,1.8372762
PR-1017,1.7238288
PR-1018,1.4891856
PR-1019,2.2237144
PR-1020,2.7034554
PR-1021,0.82529944
PR-1022,1.735458
PR-1023,1.3389444
PR-1024,2.0492659
PR-1025,4.202342
PR-1026,0.8649823
PR-1027,0.81725323
PR-1028,2.3940332
PR-1029,1.4562482
PR-1030,0.8642601
PR-1031,1.7911568
PR-1032,1.3175507
PR-1033,0.7858828
PR-1034,0.86841697
PR-1035,3.1346047
PR-1036,1.7224088
PR-1037,1.8777405
PR-1038,1.0537107
PR-1039,3.1734247
PR-1040,1.292177
PR-1041,1.375012
PR-1042,0.92789584
PR-1043,2.5264761
PR-1044,0.9324358
PR-1045,1.2290771
PR-1046,3.1867442
PR-1047,1.0132225
PR-1048,1.1576388
PR-1049,3.1094549
PR-1050,3.7684543
PR-1051,1.8234946
PR-1052,1.6621249
PR-1053,1.7155007
PR-1054,1.5511408
PR-1055,1.371957
PR-1056,1.8429768
PR-1057,1.129557
PR-1058,1.4321204
PR-1059,1.733864
PR-1060,2.656612
PR-1061,1.4114951
PR-1062,1.0113332
PR-1063,1.6508783
PR-1064,1.7668817
PR-1065,1.7105895
PR-1066,2.3929987
PR-1067,1.4571395
PR-1068,2.8749835
PR-1069,1.0435079
PR-1070,2.8826437
PR-1071,1.7517145
PR-1072,1.5956839
PR-1073,0.88554174
PR-1074,2.9622493
PR-1075,1.9478095
PR-1076,2.640623
PR-1077,1.2154251
PR-1078,3.48842
PR-1079,1.4045957
PR-1080,1.1051084
PR-1081,2.5165691
PR-1082,1.4418726
PR-1083,0.91394943
PR-1084,1.1905236
PR-1085,1.0533154
PR-1086,0.9886779
PR-1087,0.8935346
PR-1088,1.7467388
PR-1089,1.9215074
PR-1090,1.605839
PR-1091,1.5133522
PR-1092,1.416682
PR-1093,1.5994233
PR-1094,1.4614494
PR-1095,1.2034878
PR-1096,1.7134929
PR-1097,0.96085703
PR-1098,1.2951705
PR-1099,3.1589954
PR-1100,1.3673928
PR-1101,1.463555
PR-1102,0.9421192
PR-1103,2.0541694
PR-1104,3.8062022
PR-1105,0.9028563
PR-1106,4.408799
PR-1107,2.2990227
PR-1108,2.6007626
PR-1109,1.0932806
PR-1110,1.2453519
PR-1111,2.4763184
PR-1112,2.8013465
PR-1113,0.90835047
PR-1114,2.4439993
PR-1115,2.8480005
PR-1116,1.2850784
PR-1117,1.3707409
PR-1118,1.094679
PR-1119,1.3804777
PR-1120,1.71338
PR-1121,1.7165378
PR-1122,2.1741753
PR-1123,2.2439528
PR-1124,2.6984117
PR-1125,3.296046
PR-1126,2.3266184
PR-1127,1.0408709
PR-1128,1.5596744
PR-1129,2.8512173
PR-1130,4.353436
PR-1131,1.5292572
PR-1132,1.3327396
PR-1133,1.7239006
PR-1134,1.0794458
PR-1135,1.6188173
PR-1136,1.4710668
PR-1137,1.470433
PR-1138,4.2038693
PR-1139,1.1816369
PR-1140,1.7121297
PR-1141,1.8578705
PR-1142,1.4801306
PR-1143,3.8034294
PR-1144,3.4924285
PR-1145,2.178997
PR-1146,1.2718592
PR-1147,3.7451856
PR-1148,2.7355614
PR-1149,0.9416522
PR-1150,1.9675593
PR-1151,1.0444604
PR-1152,1.205463
PR-1153,1.4397675
PR-1154,1.7833828
PR-1155,2.2919521
PR-1156,1.1152611
PR-1157,1.4458764
PR-1158,0.73759985
PR-1159,1.0041028
PR-1160,1.9494497
PR-1161,2.5203671
PR-1162,1.3700526
PR-1163,1.7134608
PR-1164,2.5360036
PR-1165,2.7431514
PR-1166,1.0989281
PR-1167,1.7718805
PR-1168,1.225468
PR-1169,1.0785956
PR-1170,1.0821624
PR-1171,1.2124283
PR-1172,1.2519773
PR-1173,1.7871172
PR-1174,1.2495939
PR-1175,1.5232265
PR-1176,1.6736884
PR-1177,2.2311118
PR-1178,3.1330457
PR-1179,1.794659
PR-1180,1.8057834
PR-1181,0.8122415
PR-1182,2.2659245
PR-1183,5.6626935
PR-1184,1.6151842
PR-1185,2.6008906
PR-1186,1.124532
PR-1187,1.0717307
PR-1188,1.4490737
PR-1189,2.457751
PR-1190,1.0305336
PR-1191,1.8412877
PR-1192,1.9194077
PR-1193,1.6315039
PR-1194,2.829572
PR-1195,1.0583099
PR-1196,1.6359627
PR-1197,1.4339108
PR-1198,0.9516913
PR-1199,2.9382958
PR-1200,3.2692194
PR-1201,1.3900095
PR-1202,2.395153
PR-1203,2.820629
PR-1204,1.444523
PR-1205,2.442552
PR-1206,1.2373186
PR-1207,0.8663281
PR-1208,1.2798356
PR-1209,1.4697106
PR-1210,2.6028154
PR-1211,3.5869672
PR-1212,2.5956416
PR-1213,2.5411453
PR-1214,1.7542902
PR-1215,1.371492
PR-1216,2.117134
PR-1217,1.8657522
PR-1218,1.5380176
PR-1219,2.278167
PR-1220,1.4484892
PR-1221,1.6560017
PR-1222,2.0479085
PR-1223,1.3235549
PR-1224,1.7743773
PR-1225,1.984765
PR-1226,1.69099
PR-1227,1.1382084
PR-1228,1.4322529
PR-1229,2.616268
PR-1230,1.2003
PR-1231,2.1446064
PR-1232,1.3033776
PR-1233,1.2222662
PR-1234,2.2158885
PR-1235,1.7574676
PR-1236,1.1731791
PR-1237,1.4869435
PR-1238,1.6699879
PR-1239,1.5268759
PR-1240,1.9279168
PR-1241,1.6648898
PR-1242,2.5529783
PR-1243,1.2186481
PR-1244,1.8488367
PR-1245,3.4978228
PR-1246,1.4546442
PR-1247,1.7340523
PR-1248,1.2161568
PR-1249,2.5186558
PR-1250,2.276144
PR-1251,1.5236412
PR-1252,1.5532416
PR-1253,2.3681695
PR-1254,1.2460446
PR-1255,0.82679313
PR-1256,2.5140665
PR-1257,2.952218
PR-1258,4.3223653
PR-1259,2.5964973
PR-1260,1.6249473
PR-1261,0.8384238
PR-1262,1.3157569
PR-1263,4.1135664
PR-1264,2.0412045
